lead_date,lead_id,partner_id,subpartner_id,subpartner_name,lost_reason,source_country_short_name,source_country,state,state_updated,city_name,country_name,partner_state,repeat,repeat_all,singular_id
"July 30, 2025","3,101,857","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"August 16, 2025","3,148,352","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 27, 2025","3,184,730","63,645","63,645",University College London,,GB,United Kingdom,won,won,London,United Kingdom,booked,false,false,
"September 10, 2025","3,221,342","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"August 28, 2025","3,186,269","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"September 8, 2025","3,215,369","63,645","63,645",University College London,Parent lead already present,GG,Guernsey,lost,lost,London,United Kingdom,repeat,true,true,
"August 3, 2025","3,111,389","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 31, 2025","3,193,341","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"July 24, 2025","3,089,503","63,645","63,645",University College London,Not responded,KR,"Korea, Republic of",lost,lost,London,United Kingdom,not_booked,false,false,
"July 19, 2025","3,078,991","63,645","63,645",University College London,Just enquiring,MV,Maldives,lost,lost,London,United Kingdom,not_booked,false,false,
"August 22, 2025","3,167,373","63,645","63,645",University College London,,US,United States,won,won,London,United Kingdom,booked,false,false,
"July 28, 2025","3,097,306","63,645","63,645",University College London,Parent lead already present,CH,Switzerland,lost,lost,London,United Kingdom,repeat,true,true,
"September 16, 2025","3,235,371","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,Wembley,United Kingdom,repeat,true,true,
"September 7, 2025","3,211,520","63,645","63,645",University College London,,GB,United Kingdom,won,won,London,United Kingdom,booked,false,false,
"July 30, 2025","3,102,944","63,645","63,645",University College London,Parent lead already present,SG,Singapore,lost,lost,London,United Kingdom,repeat,true,true,
"September 16, 2025","3,233,764","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,London,United Kingdom,repeat,true,true,
"September 16, 2025","3,234,965","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,Wembley,United Kingdom,repeat,true,true,
"September 15, 2025","3,232,153","63,645","63,645",University College London,Parent lead already present,,,lost,lost,Wembley,United Kingdom,repeat,true,true,
"September 10, 2025","3,219,643","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"July 20, 2025","3,080,417","63,645","63,645",University College London,,HK,Hong Kong,won,won,London,United Kingdom,booked,false,false,
"August 7, 2025","3,123,053","63,645","63,645",University College London,,GB,United Kingdom,won,won,London,United Kingdom,booked,false,false,
"September 10, 2025","3,219,624","63,645","63,645",University College London,Not responded,TR,Türkiye,lost,lost,London,United Kingdom,not_booked,false,false,
"September 12, 2025","3,224,531","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 14, 2025","3,138,371","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 30, 2025","3,192,214","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"October 7, 2025","3,269,956","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"September 11, 2025","3,223,705","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"July 26, 2025","3,093,345","63,645","63,645",University College London,Dependent stay,KH,Cambodia,lost,lost,London,United Kingdom,not_booked,false,false,
"September 8, 2025","3,215,627","63,645","63,645",University College London,Parent lead already present,TR,Türkiye,lost,lost,London,United Kingdom,repeat,true,true,
"July 27, 2025","3,094,998","63,645","63,645",University College London,Booked another property with us,ID,Indonesia,lost,lost,London,United Kingdom,not_booked,false,false,
"August 14, 2025","3,141,823","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"August 30, 2025","3,190,869","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"August 22, 2025","3,167,807","63,645","63,645",University College London,Number not present,,,lost,lost,London,United Kingdom,not_booked,false,false,
"August 7, 2025","3,121,449","63,645","63,645",University College London,Not responded,ID,Indonesia,lost,lost,London,United Kingdom,not_booked,false,false,
"August 19, 2025","3,158,880","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 3, 2025","3,201,066","63,645","63,645",University College London,Parent lead already present,CY,Cyprus,lost,lost,London,United Kingdom,repeat,true,true,
"July 19, 2025","3,079,019","63,645","63,645",University College London,,GB,United Kingdom,won,won,London,United Kingdom,booked,false,false,
"September 12, 2025","3,226,048","63,645","63,645",University College London,Parent lead already present,HK,Hong Kong,lost,lost,London,United Kingdom,repeat,true,true,
"August 20, 2025","3,163,090","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"August 12, 2025","3,134,488","63,645","63,645",University College London,Not responded,HK,Hong Kong,lost,lost,London,United Kingdom,not_booked,false,false,
"August 30, 2025","3,191,837","63,645","63,645",University College London,Parent lead already present,DE,Germany,lost,lost,London,United Kingdom,repeat,true,true,
"July 30, 2025","3,102,492","63,645","63,645",University College London,Not responded,ES,Spain,lost,lost,London,United Kingdom,not_booked,false,false,
"August 4, 2025","3,112,978","63,645","63,645",University College London,Parent lead already present,CA,Canada,lost,lost,London,United Kingdom,repeat,true,true,
"July 25, 2025","3,090,915","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"August 21, 2025","3,166,625","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 14, 2025","3,139,398","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 11, 2025","3,132,154","63,645","63,645",University College London,Parent lead already present,MY,Malaysia,lost,lost,London,United Kingdom,repeat,true,true,
"August 17, 2025","3,151,566","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 31, 2025","3,194,867","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"August 21, 2025","3,165,007","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"August 27, 2025","3,182,138","63,645","63,645",University College London,Parent lead already present,AE,United Arab Emirates,lost,lost,London,United Kingdom,repeat,true,true,
"August 14, 2025","3,141,843","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"September 10, 2025","3,219,625","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"August 13, 2025","3,137,179","63,645","63,645",University College London,Parent lead already present,CR,Costa Rica,lost,lost,London,United Kingdom,repeat,true,true,
"July 28, 2025","3,097,890","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"August 19, 2025","3,159,205","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 11, 2025","3,222,556","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"August 9, 2025","3,125,951","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"August 20, 2025","3,159,976","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 11, 2025","3,224,293","63,645","63,645",University College London,Parent lead already present,ZA,South Africa,lost,lost,Wembley,United Kingdom,repeat,true,true,
"September 7, 2025","3,212,885","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"October 7, 2025","3,269,955","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"September 4, 2025","3,206,136","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 22, 2025","3,167,446","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"August 18, 2025","3,155,786","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"September 12, 2025","3,226,478","63,645","63,645",University College London,,AZ,Azerbaijan,won,won,London,United Kingdom,booked,false,false,
